order_id,product_id,seller_id,customer_unique_id,price,order_purchase_timestamp
b7077d240d1449882a2aa143b428b8b2,03b58043df5d7424df7eac2be2511c51,3504c0cb71d7fa48d967e0e4c94d59d9,571fd0fd90da8bbbd90e58bbd11aecc6,48.9,2017-10-19 12:50:23
61dc7d82d2eb6ecf4f0ac2a3cd693cfb,03b58043df5d7424df7eac2be2511c51,3504c0cb71d7fa48d967e0e4c94d59d9,cb85e26bc7feed69b59cdd1bc1aecb86,48.9,2017-11-05 21:54:53
4bff39e06ff6b0753c960a52a6b4cf18,03b58043df5d7424df7eac2be2511c51,3504c0cb71d7fa48d967e0e4c94d59d9,7e3f883d573c9e96503c9fc51a3ff25d,44.99,2017-07-12 13:20:20
81c277d38bfc8beca560a53fac3646f5,6a33f85f66191cc5b645b5f775ca93d9,3504c0cb71d7fa48d967e0e4c94d59d9,1c707591f8e9763d709df72835e6ba2d,24.99,2017-09-11 21:36:12
b095ec7b830d94cc7e1b67fed0455c01,6a33f85f66191cc5b645b5f775ca93d9,3504c0cb71d7fa48d967e0e4c94d59d9,dd17d7c53c87783e0f71685dec93b9f3,24.99,2017-09-20 11:49:49
4ec007fa66327a51919a32d840b49395,a2e23998b013d26d049d721aa7a32e1b,3504c0cb71d7fa48d967e0e4c94d59d9,ac7de73e07c456ba7c3280010fd90678,24.99,2017-10-15 13:09:03
27bef9e280946001761b32ae6463dbe0,a2e23998b013d26d049d721aa7a32e1b,3504c0cb71d7fa48d967e0e4c94d59d9,39791463fe4660b0d147813e963801e4,24.99,2017-08-10 15:28:01
5f49f31e537f8f1a496454b48edbe34d,be03d93320192443b8fa24c0ca6ead98,3504c0cb71d7fa48d967e0e4c94d59d9,7a1de9bde89aedca8c5fbad489c5571c,46.8,2017-08-24 11:31:28
1fa40f202d5d233b6491e976c557b822,8415b1dae10d2dcb36beec370c6a90cd,3504c0cb71d7fa48d967e0e4c94d59d9,35c6ec4630637b3ec0da6e587f245f83,28.9,2017-09-23 22:11:10
fd732412d4727a9a7e0d6231b2ca11ed,afa3a51dec198b1d14a0c19849dab3a8,3504c0cb71d7fa48d967e0e4c94d59d9,118be57d1b7de439453a0c6625ad7934,29.9,2017-08-19 19:25:41
41c045db2d1876be9f05cf4a787693b2,5e18248fc768bdb7fc69fd012068d109,3504c0cb71d7fa48d967e0e4c94d59d9,4e4fa2b85379e9db6dc59f873f0a9748,24.9,2017-08-16 14:06:30
53cdb2fc8bc7dce0b6741e2150273451,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,af07308b275d755c9edb36a90c618231,118.7,2018-07-24 20:41:37
86674ccaee19790309333210917b2c7d,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,8b8028d453a01986b48c4271cc341475,116.9,2018-08-09 11:37:35
6164d50a564536f9c8081d0358573bad,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,e84ac1e802114860d63efeff52694d38,116.9,2018-08-12 22:52:59
aee682982e18eb4714ce9f97b15af5e2,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,3edcab192482e9871c17b34cf98c3996,118.7,2018-07-09 18:46:28
21b966a378471db65c18fa4ca20d6800,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,f425cc47151eed2532879b2861b9b7c2,116.9,2018-08-21 20:34:12
cbc1313784eb82530ebe4cfe63900601,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,be6eed3e20141b5e92422b03e83ed08b,118.9,2018-06-11 21:42:58
d543201a9b42a1402ff97e65b439a48b,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,958ac7760e5484df1496ba5833ab6117,116.9,2018-08-21 10:00:25
697fd318644f987187c9cde4ab05bb67,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,75d884bcca2e43a850f7abff664a9ebf,118.7,2018-07-25 01:40:33
549d30fc0378a3645167a900c9ece399,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,994c4dd88ed8c241e8f5a39b7b1c2295,118.9,2018-06-12 09:05:48
f7f0b79050e7ef0b1cf7ffceb0aa114a,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,3edcab192482e9871c17b34cf98c3996,116.9,2018-08-04 14:40:31
4e16f71b2a5ddc0266f9ddfdfd0bcfba,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,4ee553fa4da24e46926241e4a67812b0,118.7,2018-07-22 18:58:10
2307f3782fd14d75b1098608959769ff,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,fe19a08291d3d1fb9debf8ee44ec129e,117.8,2018-02-21 22:53:10
70b552ddd260593a445a635431384e35,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,5fbfdca262348db58bdfae6bb33b18d3,118.9,2018-06-11 20:29:45
dcc18c1162f298e794595e33e3822f91,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,c666d3fc4664b458718b2db15570ba2a,118.7,2018-06-25 11:42:22
7fb2f6ef625bf7ef303f984bd8cd2267,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,410ff93a8f2fb60433114a20ed7fcb89,118.7,2018-07-21 18:51:27
7e2161123332d22deb9d0fe9a4bcaa1a,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,2279cf489dcf3b1d919069199fd70387,116.9,2018-08-02 16:16:41
f4d33a3db484fba77b5f1f1990fb3445,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,f5985137de910a1e58ed6bc3214a4100,116.9,2018-08-18 22:34:35
706617489351ee37878ad03403622f41,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,e936b5a035e2b0505863a9aa31f32280,116.9,2018-08-06 16:29:44
c54125146b0e42fbe85ada6802c51f30,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,087c3d4ea19cbc0a3cf624d69ae9dd54,116.9,2018-08-12 15:37:11
c9359e6f27fbe7d1397c40031341540c,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,cdba925154e66b0ba42ca157d5e97688,116.9,2018-08-04 21:34:50
23939807bace6dc4e9701a868e697f76,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,cf5e22c7bc24e94ed405938a1f4517a9,116.9,2018-08-02 16:44:23
a97b999bd1190a8e2cfdd7c54b9f76a8,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,f79cc616279f4ce0b5ce8e479c29b1fc,116.9,2018-08-20 12:20:33
a49703fda0b42ab0a87e062624ea2f43,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,fd4043cd087bfe91024341ffa897a900,116.9,2018-08-04 13:45:37
91e573f4d0f3c29490414ff2f58a423c,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,6a7af8654e89e6156f9bb6d49daff205,116.9,2018-08-02 12:06:07
5b06c269c3a2b80e54708a2bd3ebebf7,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,76b9c3220b53be5e5b15d6a6b1d452b4,118.7,2018-06-25 19:09:41
1ce8d14cbfa55d85f3009438ecbd792b,cc5447118c174dcc6456c84ccb29e6f7,289cdb325fb7e7f891c38608bf9e0962,db81ac402531dfc86f479a19e88f20fd,119.8,2018-07-24 22:27:24
a4e68ccc93701454c492e5c54e86c9a2,cc5447118c174dcc6456c84ccb29e6f7,289cdb325fb7e7f891c38608bf9e0962,309d6e88517ce968b30562451f107b2b,117.8,2018-02-28 14:45:36
e57e73a70eae13788da4c7fd3b96ed0b,cc5447118c174dcc6456c84ccb29e6f7,289cdb325fb7e7f891c38608bf9e0962,df16ebe187653747ab50f3503a514255,117.8,2018-05-02 06:17:17
324204564b4994a8fefbb828983f6be2,cc5447118c174dcc6456c84ccb29e6f7,289cdb325fb7e7f891c38608bf9e0962,80294c7384b80db0aefe5f6bb1478dc4,117.8,2018-03-20 17:58:29
3b67413a225423c7c571ac1f07bda044,cc5447118c174dcc6456c84ccb29e6f7,289cdb325fb7e7f891c38608bf9e0962,b58a4c3eb2889d8032cefee7d6e24b16,119.8,2018-07-21 22:35:28
44fdca9e41cfd8248c3ac1e369447eff,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,a995d70d9935a4624429e4ded23bbc73,132.2,2018-07-02 14:20:11
778ecbd9f15071b1fdcb6047e26a6acd,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,71e715160b66765c4a418dcd0bef9a3e,132.2,2018-07-19 16:55:50
e793ab3ca23d5c9cabf0278e50dfa41a,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,83511e439930d5ee33c12a4712d1baa3,132.2,2018-07-23 23:23:34
da1bf4bd73b666e0f4173221301aaca3,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,12f85e24f4adf1766152206ac3d2b805,132.2,2018-07-25 19:13:56
a6ecc5068e6e585b2dca3e496ba4b277,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,b46f11188baa6cf5efbce28f16846b88,132.2,2018-07-13 16:14:24
ed310045af9a0250f61f7da342d996b9,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,46b3daf147575988a0970e91e9e8f9cf,118.0,2018-06-10 21:29:56
e4b40fda48f1528f2b88921fa069b2ac,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,0e160b9e089dade9621eacc6bca590d6,118.0,2018-04-09 21:50:19
03cd43eb7c373b23a0b55c1c8f76c861,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,7276cb915f742003b52d4ca829ae8889,132.2,2018-06-28 10:17:16
34280c3bc1c50403f0f1d4b272565256,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,2643858438fea5b8d93a717648816662,132.2,2018-07-04 20:57:27
ca5b8e79b5bbdba8ba16a07bc8d2ca61,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,03658676f008d0d0f8b826340eae3dba,118.0,2018-06-11 13:22:19
c6094f6ab0c25eda761622ab09aa423d,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,9b82602fc3e9a153752f16553752d58d,118.8,2018-07-25 10:16:15
f2e891dfdc747b73c508d7a5689e82bf,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,1b9c0951f6e51a50af8587aac775139b,119.8,2018-03-07 22:16:44
4e0e3013defc109eaef2c4cf86b66a10,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,5a2cb558cd7a1f5ff0a0c9014a8022e4,119.4,2018-06-26 14:00:04
d207a9accbfb1677062f22f106463c33,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,c1a96eec1e40c53e2b91741abc83ddb9,118.8,2018-07-14 17:42:51
d9494fe15b74723b8b3b97835ab05246,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,9e3b14f1565f39f2b963e041f3fef97a,116.9,2018-08-11 18:04:36
77a6d5a1a8e5b3e165b43761f761cb1b,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,dd6cd964884070fe44be250342f3411d,116.9,2018-08-11 20:33:13
f942f4561527e662c38b37acfc493464,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,d2aa010940681745d17dd064b4e39808,119.8,2018-02-26 10:13:23
c94edffab2f10ec24645c62b40881e88,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,3ff9132b9f4a7e46118e5347c765f77b,116.9,2018-08-25 14:05:07
2b412aeedb11e28a767792c75ae47a1f,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,3bde82b4ad6c7f8eb68eb036e0258e85,116.9,2018-08-15 22:37:30
788313c36328095e48229fa8fbe482cd,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,ee2b199b53d7ee5eacf96be19bbccc91,118.0,2018-05-11 09:27:10
3ff1b7767f8db536438a4d8a98244347,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,c40ce56c2c25e63abdf01bcce654e2ec,119.8,2018-03-02 17:17:26
652dd239023471248957a1a2d5173b60,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,9153abcd7cd28665a59d5fba3a9ef152,116.9,2018-08-08 20:41:24
4ac4fb9e257eb00d2e54d539aacfe9a7,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,0104d0840fb6bccc7618c519fbcce1a0,116.9,2018-08-22 17:30:50
16590e9d976a66505a26c3c820d47295,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,dc2060f2771ddbcf103a8267d198a88a,118.0,2018-05-14 21:13:33
b5d77498cbd81c314b36f2086c5bdd2f,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,1f977702abec9b27c57c36d3bd862f6f,118.8,2018-07-27 20:22:41
8ad90551f6c31bd81ee660c78c7250ca,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,7a372481bc2f6b080c0c860d6836b39b,116.9,2018-08-13 12:05:52
9c77804d4075e1f321c74f7a62d1d016,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,e1a2950a5435afda89336c32edc17b9e,118.8,2018-07-30 18:45:52
a4b9a8bb35b5efd617c8c37bf71e364a,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,019441bdb2c9b0b1990cac725c427960,118.0,2018-05-14 10:58:30
46aac4b6ae578b1097249c607ade4751,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,4b4700fc2d686ef4d2238d27161bafc7,116.9,2018-08-03 15:20:33
ebb84f02334991a573fe0a654f19a056,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,b407698b36e4442c8f2de1fb6f7e27cc,116.9,2018-08-20 14:57:03
1bfb2199760a3d5c410cf4fab44e868c,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,97e8b7a53f59118fc799b881db8cac99,119.4,2018-06-30 15:56:06
a59244db9c00a55a76803349b21f244d,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,3e332338454c5752a0ff8cb3858fabfb,118.8,2018-07-24 02:10:35
6a0353f4ad7ad24435f69ac334ef2be8,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,ebb7468a67994575404a9cdd27c09b67,118.0,2018-05-13 19:49:33
b7f8b0ec8242c32730504ca558390211,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,0d8dad477b2c689921515eaae0c2c8b9,119.8,2018-03-02 14:56:52
3a096f35d5eecf95ae3c9c9a50bfc700,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,c8055840a5e2405ccd00772624f78c80,118.8,2018-07-22 17:02:18
830fc83eb6376eb2f375005e54d4801d,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,074508b4cb581cbc9aa412a6d82b9021,116.9,2018-08-19 20:37:07
5dc1a8731fb465da89c147b358e409b8,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,3e7f18e55d9ead445fe3b0f56110acfd,119.4,2018-06-27 13:48:01
9d7ecf49e46ed6b1d5caa034b87404a5,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,d32f60c918b1433e64d5981961571163,116.9,2018-08-02 14:14:32
1d61263296787e98a9e59fcaa66265af,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,96a04b750becee1bc31899835b1084a6,118.0,2018-05-13 20:06:00
1e21fe9a8a7ecfff79a63ddf04761526,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,99a2bd1a5f1f0928336ca18d1d63f942,116.9,2018-08-11 18:32:29
54fa8d2f7c784a6e766cbae8954da562,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,7dcfcaed65b2a6870336ec483b41ea73,116.9,2018-08-22 09:42:22
13359bb817972f7492a922fa64a69cad,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,b27739502aee0eb80a4699f471027da2,118.8,2018-07-21 10:02:27
ba2f9f618bbb0aae209920d83b3773b2,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,f9359c7143a37e96f6b506d3aee0d271,118.0,2018-05-15 11:19:59
6e8e751584b3e3141e3e3c39f71408c2,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,397017a63f9c38e08a205d660a5d3019,119.4,2018-06-27 11:23:15
a9e4a67cf6910c059f3a0764fcd0a020,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,ec1b98c704b3091f0f914cee6b380f38,118.8,2018-07-13 10:53:18
e545a4381abd22871120cdfbd0c97a8f,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,a74743ec8de47aebda376d7e00a69739,116.9,2018-08-16 09:02:04
c6094f6ab0c25eda761622ab09aa423d,0f91b6a95a57a43203a9b17de98960d9,289cdb325fb7e7f891c38608bf9e0962,9b82602fc3e9a153752f16553752d58d,119.3,2018-07-25 10:16:15
